term_id	description	p_adjust	fold_enrichment	term_size	query_size	intersection_size
GO:0070368	positive regulation of hepatocyte differentiation	0.00427713141331304	1818.1818	1	11	1
GO:0003235	sinus venosus development	0.00427713141331304	1818.1818	1	11	1
GO:0023057	negative regulation of signaling	0.00427713141331304	6.2739	1449	11	5
GO:0001947	heart looping	0.00427713141331304	55.9441	65	11	2
GO:0003259	cardioblast anterior-lateral migration	0.00427713141331304	1818.1818	1	11	1
GO:0003318	cell migration to the midline involved in heart development	0.00427713141331304	1818.1818	1	11	1
GO:0061371	determination of heart left/right asymmetry	0.004556926532138639	51.2164	71	11	2
GO:0010646	regulation of cell communication	0.004556926532138639	3.6573	3480	11	7
GO:0003143	embryonic heart tube morphogenesis	0.004556926532138639	51.2164	71	11	2
GO:0009058	biosynthetic process	0.004556926532138639	1.8799	10639	11	11
GO:0048663	neuron fate commitment	0.004556926532138639	51.2164	71	11	2
GO:0003208	cardiac ventricle morphogenesis	0.004556926532138639	51.2164	71	11	2
GO:0023051	regulation of signaling	0.004556926532138639	3.6646	3473	11	7
GO:0030111	regulation of Wnt signaling pathway	0.004556926532138639	16.479	331	11	3
GO:0048645	animal organ formation	0.004556926532138639	52.7009	69	11	2
GO:0060562	epithelial tube morphogenesis	0.004556926532138639	16.38	333	11	3
GO:0033143	regulation of intracellular steroid hormone receptor signaling pathway	0.004905884038081217	49.14	74	11	2
GO:0045595	regulation of cell differentiation	0.0050851314484392255	5.8689	1549	11	5
GO:0009880	embryonic pattern specification	0.005223654475979588	47.2255	77	11	2
GO:0035239	tube morphogenesis	0.005727093898281936	8.2927	877	11	4
GO:0023052	signaling	0.005817140306240887	2.4952	6558	11	9
GO:0007154	cell communication	0.006066879989059095	2.4801	6598	11	9
GO:0035050	embryonic heart tube development	0.00611039464854913	42.7807	85	11	2
GO:0051153	regulation of striated muscle cell differentiation	0.00611039464854913	42.7807	85	11	2
GO:0032024	positive regulation of insulin secretion	0.006445650604437622	41.3223	88	11	2
GO:0042692	muscle cell differentiation	0.006445650604437622	14.0581	388	11	3
GO:0014706	striated muscle tissue development	0.00662496169644496	13.6705	399	11	3
GO:1902691	respiratory basal cell differentiation	0.00662496169644496	909.0909	2	11	1
GO:0060974	cell migration involved in heart formation	0.00662496169644496	909.0909	2	11	1
GO:0070366	regulation of hepatocyte differentiation	0.00662496169644496	909.0909	2	11	1
GO:0010157	response to chlorate	0.00662496169644496	909.0909	2	11	1
GO:0035545	determination of left/right asymmetry in nervous system	0.00662496169644496	909.0909	2	11	1
GO:0042663	regulation of endodermal cell fate specification	0.00662496169644496	909.0909	2	11	1
GO:0048585	negative regulation of response to stimulus	0.00662496169644496	5.3697	1693	11	5
GO:0003210	cardiac atrium formation	0.00662496169644496	909.0909	2	11	1
GO:0060739	mesenchymal-epithelial cell signaling involved in prostate gland development	0.00662496169644496	909.0909	2	11	1
GO:0061144	alveolar secondary septum development	0.00662496169644496	909.0909	2	11	1
GO:0000122	negative regulation of transcription by RNA polymerase II	0.00662496169644496	7.795	933	11	4
GO:0009798	axis specification	0.007350890013031621	36.7309	99	11	2
GO:0060537	muscle tissue development	0.007350890013031621	12.9562	421	11	3
GO:0010558	negative regulation of macromolecule biosynthetic process	0.007740067329413861	3.9916	2733	11	6
GO:0022008	neurogenesis	0.007814833237031166	5.139	1769	11	5
GO:0010647	positive regulation of cell communication	0.007856695538729119	5.113	1778	11	5
GO:0035282	segmentation	0.007856695538729119	34.965	104	11	2
GO:0023056	positive regulation of signaling	0.007856695538729119	5.1101	1779	11	5
GO:1904340	positive regulation of dopaminergic neuron differentiation	0.008550184318667498	606.0606	3	11	1
GO:0060528	secretory columnal luminar epithelial cell differentiation involved in prostate glandular acinus development	0.008550184318667498	606.0606	3	11	1
GO:0048583	regulation of response to stimulus	0.008550184318667498	3.1874	3993	11	7
GO:0002793	positive regulation of peptide secretion	0.008550184318667498	32.4675	112	11	2
GO:1903225	negative regulation of endodermal cell differentiation	0.008550184318667498	606.0606	3	11	1
GO:0002065	columnar/cuboidal epithelial cell differentiation	0.008550184318667498	31.8979	114	11	2
GO:0009890	negative regulation of biosynthetic process	0.008550184318667498	3.8933	2802	11	6
GO:0051384	response to glucocorticoid	0.008550184318667498	32.1802	113	11	2
GO:0060741	prostate gland stromal morphogenesis	0.008550184318667498	606.0606	3	11	1
GO:0055007	cardiac muscle cell differentiation	0.008550184318667498	32.1802	113	11	2
GO:0042662	negative regulation of mesodermal cell fate specification	0.008550184318667498	606.0606	3	11	1
GO:0016055	Wnt signaling pathway	0.008550184318667498	11.8577	460	11	3
GO:0021524	visceral motor neuron differentiation	0.008550184318667498	606.0606	3	11	1
GO:0090277	positive regulation of peptide hormone secretion	0.008550184318667498	33.0579	110	11	2
GO:1905771	negative regulation of mesodermal cell differentiation	0.008550184318667498	606.0606	3	11	1
GO:0060743	epithelial cell maturation involved in prostate gland development	0.008550184318667498	606.0606	3	11	1
GO:0048523	negative regulation of cellular process	0.00912100877382058	2.6398	5510	11	8
GO:0003206	cardiac chamber morphogenesis	0.010309234735089715	28.6328	127	11	2
GO:0035556	intracellular signal transduction	0.010309234735089715	3.6818	2963	11	6
GO:1902531	regulation of intracellular signal transduction	0.010346701960978996	4.674	1945	11	5
GO:0003231	cardiac ventricle development	0.010346701960978996	28.4091	128	11	2
GO:0030718	germ-line stem cell population maintenance	0.010390011639611244	454.5455	4	11	1
GO:0043170	macromolecule metabolic process	0.010390011639611244	1.6748	11942	11	11
GO:0009996	negative regulation of cell fate specification	0.010390011639611244	454.5455	4	11	1
GO:0050794	regulation of cellular process	0.010390011639611244	1.672	11962	11	11
GO:0048936	peripheral nervous system neuron axonogenesis	0.010390011639611244	454.5455	4	11	1
GO:0071657	positive regulation of granulocyte colony-stimulating factor production	0.010390011639611244	454.5455	4	11	1
GO:0031960	response to corticosteroid	0.010390011639611244	27.7585	131	11	2
GO:1901258	positive regulation of macrophage colony-stimulating factor production	0.010390011639611244	454.5455	4	11	1
GO:0072560	type B pancreatic cell maturation	0.010390011639611244	454.5455	4	11	1
GO:0003241	growth involved in heart morphogenesis	0.010390011639611244	454.5455	4	11	1
GO:0035283	central nervous system segmentation	0.010390011639611244	454.5455	4	11	1
GO:0048513	animal organ development	0.010482146502337749	3.6147	3018	11	6
GO:0048565	digestive tract development	0.01051954311730573	27.137	134	11	2
GO:0051147	regulation of muscle cell differentiation	0.010695973914640335	26.5428	137	11	2
GO:0007368	determination of left/right symmetry	0.010695973914640335	26.5428	137	11	2
GO:0007498	mesoderm development	0.010695973914640335	26.738	136	11	2
GO:0090090	negative regulation of canonical Wnt signaling pathway	0.010695973914640335	26.5428	137	11	2
GO:0051716	cellular response to stimulus	0.010695973914640335	2.2039	7425	11	9
GO:0048519	negative regulation of biological process	0.010871298475920114	2.5283	5753	11	8
GO:0030518	nuclear receptor-mediated steroid hormone signaling pathway	0.01098639877848447	25.974	140	11	2
GO:0043401	steroid hormone receptor signaling pathway	0.01098639877848447	25.974	140	11	2
GO:0010605	negative regulation of macromolecule metabolic process	0.011067621001560826	3.5419	3080	11	6
GO:0045590	negative regulation of regulatory T cell differentiation	0.011191332093706045	363.6364	5	11	1
GO:0055123	digestive system development	0.011191332093706045	24.7372	147	11	2
GO:1904692	positive regulation of type B pancreatic cell proliferation	0.011191332093706045	363.6364	5	11	1
GO:0048646	anatomical structure formation involved in morphogenesis	0.011191332093706045	6.1115	1190	11	4
GO:0060029	convergent extension involved in organogenesis	0.011191332093706045	363.6364	5	11	1
GO:0009855	determination of bilateral symmetry	0.011191332093706045	24.9066	146	11	2
GO:0071655	regulation of granulocyte colony-stimulating factor production	0.011191332093706045	363.6364	5	11	1
GO:0035051	cardiocyte differentiation	0.011191332093706045	24.7372	147	11	2
GO:0010817	regulation of hormone levels	0.011191332093706045	9.9717	547	11	3
GO:0071611	granulocyte colony-stimulating factor production	0.011191332093706045	363.6364	5	11	1
GO:0060931	sinoatrial node cell development	0.011191332093706045	363.6364	5	11	1
GO:0035469	determination of pancreatic left/right asymmetry	0.011191332093706045	363.6364	5	11	1
GO:0009799	specification of symmetry	0.011191332093706045	24.9066	146	11	2
GO:0034124	regulation of MyD88-dependent toll-like receptor signaling pathway	0.011191332093706045	363.6364	5	11	1
GO:0050714	positive regulation of protein secretion	0.011191332093706045	24.7372	147	11	2
GO:0044238	primary metabolic process	0.011191332093706045	1.6434	12170	11	11
GO:0046887	positive regulation of hormone secretion	0.011191332093706045	25.4291	143	11	2
GO:0060972	left/right pattern formation	0.011191332093706045	25.2525	144	11	2
GO:0048869	cellular developmental process	0.011822096609712429	2.8639	4444	11	7
GO:0030154	cell differentiation	0.011822096609712429	2.8646	4443	11	7
GO:0043409	negative regulation of MAPK cascade	0.01264369241023627	22.7273	160	11	2
GO:0071910	determination of liver left/right asymmetry	0.01264369241023627	303.0303	6	11	1
GO:0042661	regulation of mesodermal cell fate specification	0.01264369241023627	303.0303	6	11	1
GO:0050789	regulation of biological process	0.01264369241023627	1.6133	12397	11	11
GO:0036301	macrophage colony-stimulating factor production	0.01264369241023627	303.0303	6	11	1
GO:2000675	negative regulation of type B pancreatic cell apoptotic process	0.01264369241023627	303.0303	6	11	1
GO:1901256	regulation of macrophage colony-stimulating factor production	0.01264369241023627	303.0303	6	11	1
GO:0007507	heart development	0.01264369241023627	9.2293	591	11	3
GO:0051674	localization of cell	0.01264369241023627	303.0303	6	11	1
GO:0008078	mesodermal cell migration	0.01264369241023627	303.0303	6	11	1
GO:0010040	response to iron(II) ion	0.01264369241023627	303.0303	6	11	1
GO:0009892	negative regulation of metabolic process	0.013130918011650611	3.33	3276	11	6
GO:0030178	negative regulation of Wnt signaling pathway	0.013651200991545705	21.3904	170	11	2
GO:0003205	cardiac chamber development	0.013747700941014108	21.2653	171	11	2
GO:0007267	cell-cell signaling	0.014087217752518344	5.5264	1316	11	4
GO:0002071	glandular epithelial cell maturation	0.01411452019881796	259.7403	7	11	1
GO:1903224	regulation of endodermal cell differentiation	0.01411452019881796	259.7403	7	11	1
GO:0050796	regulation of insulin secretion	0.01411452019881796	20.6612	176	11	2
GO:0071907	determination of digestive tract left/right asymmetry	0.01411452019881796	259.7403	7	11	1
GO:0032730	positive regulation of interleukin-1 alpha production	0.01411452019881796	259.7403	7	11	1
GO:0048598	embryonic morphogenesis	0.01411452019881796	8.7553	623	11	3
GO:0007275	multicellular organism development	0.014859337000699727	2.7137	4690	11	7
GO:0060290	transdifferentiation	0.015463371326369177	227.2727	8	11	1
GO:0042473	outer ear morphogenesis	0.015463371326369177	227.2727	8	11	1
GO:0007219	Notch signaling pathway	0.015463371326369177	19.4458	187	11	2
GO:0048312	intracellular distribution of mitochondria	0.015463371326369177	227.2727	8	11	1
GO:0060947	cardiac vascular smooth muscle cell differentiation	0.015463371326369177	227.2727	8	11	1
GO:1905770	regulation of mesodermal cell differentiation	0.015463371326369177	227.2727	8	11	1
GO:0001714	endodermal cell fate specification	0.015463371326369177	227.2727	8	11	1
GO:0003129	heart induction	0.015463371326369177	227.2727	8	11	1
GO:0003211	cardiac ventricle formation	0.015463371326369177	227.2727	8	11	1
GO:0045664	regulation of neuron differentiation	0.015644365883945674	19.1388	190	11	2
GO:0048584	positive regulation of response to stimulus	0.015713224148340435	3.9185	2320	11	5
GO:0080134	regulation of response to stress	0.015948270118864027	5.158	1410	11	4
GO:2000674	regulation of type B pancreatic cell apoptotic process	0.015948270118864027	202.0202	9	11	1
GO:2000564	regulation of CD8-positive, alpha-beta T cell proliferation	0.015948270118864027	202.0202	9	11	1
GO:0032610	interleukin-1 alpha production	0.015948270118864027	202.0202	9	11	1
GO:0030324	lung development	0.015948270118864027	18.7441	194	11	2
GO:0065007	biological regulation	0.015948270118864027	1.562	12804	11	11
GO:0032873	negative regulation of stress-activated MAPK cascade	0.015948270118864027	202.0202	9	11	1
GO:2000826	regulation of heart morphogenesis	0.015948270118864027	202.0202	9	11	1
GO:0141193	nuclear receptor-mediated signaling pathway	0.015948270118864027	18.7441	194	11	2
GO:0003266	regulation of secondary heart field cardioblast proliferation	0.015948270118864027	202.0202	9	11	1
GO:0048318	axial mesoderm development	0.015948270118864027	202.0202	9	11	1
GO:0031017	exocrine pancreas development	0.015948270118864027	202.0202	9	11	1
GO:0032650	regulation of interleukin-1 alpha production	0.015948270118864027	202.0202	9	11	1
GO:0030323	respiratory tube development	0.015948270118864027	18.3655	198	11	2
GO:0035740	CD8-positive, alpha-beta T cell proliferation	0.015948270118864027	202.0202	9	11	1
GO:0060926	cardiac pacemaker cell development	0.015948270118864027	202.0202	9	11	1
GO:0060430	lung saccule development	0.015948270118864027	202.0202	9	11	1
GO:0007369	gastrulation	0.015948270118864027	18.648	195	11	2
GO:0060638	mesenchymal-epithelial cell signaling	0.015948270118864027	202.0202	9	11	1
GO:0061061	muscle structure development	0.015948270118864027	8.1048	673	11	3
GO:0090276	regulation of peptide hormone secretion	0.016483036793693312	17.8253	204	11	2
GO:1904338	regulation of dopaminergic neuron differentiation	0.016530846302567286	181.8182	10	11	1
GO:0009757	hexose mediated signaling	0.016530846302567286	181.8182	10	11	1
GO:0009952	anterior/posterior pattern specification	0.016530846302567286	17.234	211	11	2
GO:0010255	glucose mediated signaling pathway	0.016530846302567286	181.8182	10	11	1
GO:0002791	regulation of peptide secretion	0.016530846302567286	17.567	207	11	2
GO:0002069	columnar/cuboidal epithelial cell maturation	0.016530846302567286	181.8182	10	11	1
GO:0001840	neural plate development	0.016530846302567286	181.8182	10	11	1
GO:0003263	cardioblast proliferation	0.016530846302567286	181.8182	10	11	1
GO:0030073	insulin secretion	0.016530846302567286	17.3989	209	11	2
GO:0097050	type B pancreatic cell apoptotic process	0.016530846302567286	181.8182	10	11	1
GO:0003264	regulation of cardioblast proliferation	0.016530846302567286	181.8182	10	11	1
GO:0030182	neuron differentiation	0.016530846302567286	5.0365	1444	11	4
GO:0071383	cellular response to steroid hormone stimulus	0.016530846302567286	17.316	210	11	2
GO:0090087	regulation of peptide transport	0.016530846302567286	17.3989	209	11	2
GO:0010182	sugar mediated signaling pathway	0.016530846302567286	181.8182	10	11	1
GO:0048469	cell maturation	0.016530846302567286	17.567	207	11	2
GO:0060525	prostate glandular acinus development	0.016530846302567286	181.8182	10	11	1
GO:0070303	negative regulation of stress-activated protein kinase signaling cascade	0.016530846302567286	181.8182	10	11	1
GO:0050793	regulation of developmental process	0.016583663196022964	3.7396	2431	11	5
GO:0002064	epithelial cell development	0.016825863373747668	16.9924	214	11	2
GO:0060742	epithelial cell differentiation involved in prostate gland development	0.01780346770204256	165.2893	11	11	1
GO:0021520	spinal cord motor neuron cell fate specification	0.01780346770204256	165.2893	11	11	1
GO:0090009	primitive streak formation	0.01780346770204256	165.2893	11	11	1
GO:0060541	respiratory system development	0.01780346770204256	16.4541	221	11	2
GO:0048699	generation of neurons	0.01862149594886428	4.7753	1523	11	4
GO:0009755	hormone-mediated signaling pathway	0.018637522867760842	15.949	228	11	2
GO:0032525	somite rostral/caudal axis specification	0.018896065531698064	151.5152	12	11	1
GO:0009756	carbohydrate mediated signaling	0.018896065531698064	151.5152	12	11	1
GO:2000035	regulation of stem cell division	0.018896065531698064	151.5152	12	11	1
GO:0003207	cardiac chamber formation	0.018896065531698064	151.5152	12	11	1
GO:0060379	cardiac muscle cell myoblast differentiation	0.018896065531698064	151.5152	12	11	1
GO:2000049	positive regulation of cell-cell adhesion mediated by cadherin	0.018896065531698064	151.5152	12	11	1
GO:0001667	ameboidal-type cell migration	0.020128139044261254	15.0886	241	11	2
GO:0021559	trigeminal nerve development	0.020128139044261254	139.8601	13	11	1
GO:0033148	positive regulation of intracellular estrogen receptor signaling pathway	0.020128139044261254	139.8601	13	11	1
GO:0002068	glandular epithelial cell development	0.020128139044261254	139.8601	13	11	1
GO:0007501	mesodermal cell fate specification	0.020128139044261254	139.8601	13	11	1
GO:0007399	nervous system development	0.020722989481819356	3.5005	2597	11	5
GO:0051222	positive regulation of protein transport	0.020997806599035038	14.6628	248	11	2
GO:0030072	peptide hormone secretion	0.021092617630258357	14.6039	249	11	2
GO:0043201	response to L-leucine	0.021113831303445067	129.8701	14	11	1
GO:0032725	positive regulation of granulocyte macrophage colony-stimulating factor production	0.021113831303445067	129.8701	14	11	1
GO:0033147	negative regulation of intracellular estrogen receptor signaling pathway	0.021113831303445067	129.8701	14	11	1
GO:0033145	positive regulation of intracellular steroid hormone receptor signaling pathway	0.021113831303445067	129.8701	14	11	1
GO:0070365	hepatocyte differentiation	0.021113831303445067	129.8701	14	11	1
GO:0048762	mesenchymal cell differentiation	0.021171312025744713	14.43	252	11	2
GO:0002790	peptide secretion	0.02175539053069725	14.2045	256	11	2
GO:0061469	regulation of type B pancreatic cell proliferation	0.021790969732893527	121.2121	15	11	1
GO:0070986	left/right axis specification	0.021790969732893527	121.2121	15	11	1
GO:0001711	endodermal cell fate commitment	0.021790969732893527	121.2121	15	11	1
GO:0048935	peripheral nervous system neuron development	0.021790969732893527	121.2121	15	11	1
GO:0010832	negative regulation of myotube differentiation	0.021790969732893527	121.2121	15	11	1
GO:0060413	atrial septum morphogenesis	0.021790969732893527	121.2121	15	11	1
GO:0060026	convergent extension	0.021790969732893527	121.2121	15	11	1
GO:0042127	regulation of cell population proliferation	0.021790969732893527	4.4373	1639	11	4
GO:0061323	cell proliferation involved in heart morphogenesis	0.021790969732893527	121.2121	15	11	1
GO:2000136	regulation of cell proliferation involved in heart morphogenesis	0.021790969732893527	121.2121	15	11	1
GO:0046883	regulation of hormone secretion	0.021977704287291355	13.8793	262	11	2
GO:0050708	regulation of protein secretion	0.02239645130382601	13.7221	265	11	2
GO:0010454	negative regulation of cell fate commitment	0.02266127836142685	113.6364	16	11	1
GO:0048934	peripheral nervous system neuron differentiation	0.02266127836142685	113.6364	16	11	1
GO:0009653	anatomical structure morphogenesis	0.02266127836142685	3.3683	2699	11	5
GO:0032604	granulocyte macrophage colony-stimulating factor production	0.02266127836142685	113.6364	16	11	1
GO:0043374	CD8-positive, alpha-beta T cell differentiation	0.02266127836142685	113.6364	16	11	1
GO:0032645	regulation of granulocyte macrophage colony-stimulating factor production	0.02266127836142685	113.6364	16	11	1
GO:0071695	anatomical structure maturation	0.023053830674832958	13.369	272	11	2
GO:0034976	response to endoplasmic reticulum stress	0.023241343167863974	13.2714	274	11	2
GO:0045597	positive regulation of cell differentiation	0.023241343167863974	6.402	852	11	3
GO:0048368	lateral mesoderm development	0.023713659305112753	106.9519	17	11	1
GO:0021904	dorsal/ventral neural tube patterning	0.023713659305112753	106.9519	17	11	1
GO:1904951	positive regulation of establishment of protein localization	0.024273879146438186	12.8949	282	11	2
GO:0015833	peptide transport	0.024273879146438186	12.8949	282	11	2
GO:0010002	cardioblast differentiation	0.02475057325924196	101.0101	18	11	1
GO:0048731	system development	0.02475057325924196	2.7117	4023	11	6
GO:0033993	response to lipid	0.02475057325924196	6.1983	880	11	3
GO:0001710	mesodermal cell fate commitment	0.02475057325924196	101.0101	18	11	1
GO:1903532	positive regulation of secretion by cell	0.025241093628350007	12.5392	290	11	2
GO:0003215	cardiac right ventricle morphogenesis	0.025799808575329108	95.6938	19	11	1
GO:0048339	paraxial mesoderm development	0.025799808575329108	95.6938	19	11	1
GO:0009725	response to hormone	0.02633258761435221	6.0338	904	11	3
GO:0060973	cell migration involved in heart development	0.02676334912268541	90.9091	20	11	1
